Prix,Marque,Modele,Annee,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
139000.0,Mercedes-Benz,Mercedes-Benz Classe E AMG,2019.0,6.0,80000.0,Essence,Automatique,11.0
120000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2015.0,10.0,36000.0,Essence,Automatique,10.0
83500.0,Mercedes-Benz,Mercedes-Benz Classe E Elegance,2014.0,11.0,140000.0,Essence,Automatique,10.0
117000.0,KIA,KIA Sportage GT-Line,2021.0,4.0,49000.0,Diesel,Automatique,8.0
119000.0,Suzuki,Suzuki Jimny 5 portes GLX,2025.0,0.0,100.0,Essence,Automatique,6.0
95000.0,Land,Land Rover Discovery Sport,2016.0,9.0,190000.0,Diesel,Automatique,9.0
87000.0,Porsche,Porsche Cayenne,2008.0,17.0,90000.0,Essence,Automatique,21.0
55000.0,Fiat,Fiat 500 Lounge,2022.0,3.0,43000.0,Essence,Automatique,4.0
54000.0,VW,Volkswagen Golf 7 Allstar,2016.0,9.0,160000.0,Essence,Manuelle,5.0
135000.0,Mercedes-Benz,Mercedes-Benz CLA Progressive,2020.0,5.0,50000.0,Essence,Automatique,7.0
245000.0,Porsche,Porsche Panamera,2014.0,11.0,79000.0,Essence,Automatique,33.0
135000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2020.0,5.0,67000.0,Essence,Automatique,8.0
55000.0,Peugeot,Peugeot 208,2021.0,4.0,25000.0,Essence,Manuelle,6.0
69000.0,VW,Volkswagen T-roc,2019.0,6.0,85000.0,Essence,Manuelle,6.0
73500.0,DFSK,DFSK Glory 500 CVT,2025.0,0.0,3000.0,Essence,Automatique,7.0
147000.0,Hyundai,Hyundai Tucson N Line,2022.0,3.0,35000.0,Hybride,Automatique,11.0
145000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2021.0,4.0,48000.0,Essence,Automatique,8.0
86000.0,Chevrolet,Chevrolet Captiva 7 places,2023.0,2.0,18000.0,Essence,Automatique,9.0
39500.0,Citroën,Citroën C3 Live,2019.0,6.0,85000.0,Essence,Manuelle,4.0
66500.0,Hyundai,Hyundai i20 High Grade,2025.0,0.0,15000.0,Essence,Manuelle,4.0
65000.0,KIA,KIA Stonic,2021.0,4.0,140000.0,Essence,Manuelle,6.0
68000.0,KIA,KIA Sportage,2018.0,7.0,149000.0,Essence,Automatique,8.0
350000.0,Audi,Audi Q8,2021.0,4.0,22000.0,Hybride,Automatique,23.0
49000.0,Alfa,Alfa Romeo Giulietta,2018.0,7.0,85000.0,Essence,Manuelle,7.0
85000.0,BMW,BMW Série 3 Sport Line,2019.0,6.0,100000.0,Essence,Automatique,7.0
117000.0,Hyundai,Hyundai Kona,2025.0,0.0,14000.0,Hybride,Automatique,5.0
98000.0,Audi,Audi Q3 S-line,2017.0,8.0,64000.0,Essence,Automatique,8.0
75000.0,GWM,GWM Haval H6 Luxury,2021.0,4.0,99000.0,Essence,Automatique,9.0
42500.0,Abarth,Abarth 500,2011.0,14.0,180000.0,Essence,Manuelle,8.0
38500.0,KIA,KIA Cerato,2010.0,15.0,51000.0,Essence,Manuelle,7.0
85000.0,Jeep,Jeep Renegade Limited,2022.0,3.0,35000.0,Essence,Automatique,8.0
69000.0,Seat,Seat Leon Style,2020.0,5.0,85000.0,Essence,Manuelle,6.0
179000.0,Mercedes-Benz,Mercedes-Benz GLA AMG,2021.0,4.0,56000.0,Diesel,Automatique,8.0
45000.0,VW,Volkswagen Polo,2022.0,3.0,87000.0,Essence,Manuelle,4.0
72000.0,KIA,KIA Rio 5p,2023.0,2.0,45000.0,Essence,Automatique,6.0
225000.0,BMW,BMW Série 4 Gran Coupé Pack M,2023.0,2.0,100000.0,Essence,Automatique,10.0
51000.0,Alfa,Alfa Romeo Giulietta,2018.0,7.0,80000.0,Essence,Manuelle,7.0
43800.0,Toyota,Toyota Agya,2023.0,2.0,33000.0,Essence,Automatique,5.0
145005.0,KIA,KIA Seltos Top Grade,2024.0,1.0,18000.0,Essence,Automatique,8.0
139000.0,Nissan,Nissan Qashqai N-connecta,2024.0,1.0,11000.0,Hybride,Automatique,7.0
158000.0,Audi,Audi Q5,2020.0,5.0,149000.0,Hybride,Automatique,9.0
57000.0,Audi,Audi A4 Ambiente,2015.0,10.0,67000.0,Essence,Manuelle,7.0
148000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2019.0,6.0,125000.0,Hybride,Automatique,9.0
255000.0,Land,Land Rover Range Rover Sport HSE Dynamic,2019.0,6.0,148000.0,Diesel,Automatique,20.0
115000.0,Audi,Audi A5 Sportback,2020.0,5.0,140000.0,Essence,Automatique,8.0
35000.0,Peugeot,Peugeot 508,2013.0,12.0,200000.0,Essence,Automatique,9.0
98000.0,Hyundai,Hyundai Tucson,2022.0,3.0,40000.0,Essence,Automatique,9.0
46000.0,BMW,BMW Série 1,2012.0,13.0,137000.0,Diesel,Manuelle,6.0
225000.0,Land,Land Rover Range Rover Evoque Dynamic SE,2024.0,1.0,50000.0,Diesel,Automatique,9.0
135000.0,Audi,Audi Q5 S-line,2017.0,8.0,83000.0,Diesel,Manuelle,8.0
179000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2022.0,3.0,90000.0,Hybride,Automatique,9.0
51000.0,Renault,Renault Clio Esprit Alpine,2020.0,5.0,100000.0,Essence,Manuelle,5.0
94500.0,KIA,KIA Sportage GT-Line,2020.0,5.0,69000.0,Essence,Automatique,11.0
80000.0,KIA,KIA Sportage Black Edition,2021.0,4.0,130000.0,Essence,Automatique,8.0
46000.0,VW,Volkswagen Golf 6 Match,2012.0,13.0,177000.0,Diesel,Manuelle,6.0
69000.0,Ssangyong,Ssangyong Tivoli Classy Secure,2022.0,3.0,85000.0,Essence,Manuelle,6.0
200000.0,VW,Volkswagen Tiguan R-Line,2024.0,1.0,22000.0,Hybride,Automatique,8.0
89000.0,GWM,GWM Haval H6,2022.0,3.0,85000.0,Essence,Automatique,8.0
93500.0,Mercedes-Benz,Mercedes-Benz Classe A,2019.0,6.0,200000.0,Diesel,Automatique,6.0
91000.0,Chery,Chery Tiggo 8 Pro,2023.0,2.0,11000.0,Essence,Automatique,11.0
99000.0,Mercedes-Benz,Mercedes-Benz Classe C,2017.0,8.0,140000.0,Essence,Automatique,8.0
78000.0,KIA,KIA Sportage,2018.0,7.0,90000.0,Essence,Automatique,8.0
89500.0,Toyota,Toyota C-HR,2023.0,2.0,57000.0,Essence,Automatique,6.0
36000.0,Renault,Renault Captur,2016.0,9.0,200000.0,Essence,Manuelle,5.0
180000.0,VW,Volkswagen Golf 8 R-Line,2024.0,1.0,15000.0,Essence,Automatique,8.0
33000.0,Mahindra,Mahindra KUV 100 K8,2022.0,3.0,80000.0,Essence,Manuelle,5.0
93000.0,KIA,KIA Sportage Toit Ouvrant,2021.0,4.0,126000.0,Hybride,Automatique,7.0
440000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé,2023.0,2.0,23000.0,Hybride,Automatique,16.0
92000.0,KIA,KIA Sportage Black Edition,2021.0,4.0,88000.0,Essence,Automatique,8.0
69000.0,BMW,BMW Série 3 Confort Luxury Line,2015.0,10.0,177000.0,Essence,Automatique,7.0
195000.0,Ford,Ford Ranger Raptor,2021.0,4.0,45000.0,Diesel,Automatique,7.0
61000.0,GWM,GWM Haval H6 Luxury,2018.0,7.0,125000.0,Essence,Automatique,9.0
42000.0,VW,Volkswagen Golf 6,2012.0,13.0,206000.0,Essence,Automatique,7.0
37500.0,VW,Volkswagen Jetta Confortline,2013.0,12.0,200000.0,Essence,Automatique,7.0
136000.0,KIA,KIA Sportage,2023.0,2.0,17000.0,Essence,Automatique,10.0
115000.0,KIA,KIA Seltos,2024.0,1.0,1000.0,Essence,Automatique,8.0
125000.0,Mercedes-Benz,Mercedes-Benz Classe C coupé,2016.0,9.0,96000.0,Essence,Automatique,9.0
85000.0,Mercedes-Benz,Mercedes-Benz Classe C Avantgarde,2016.0,9.0,150000.0,Essence,Automatique,9.0
290000.0,Toyota,Toyota Hilux Double Cabine GR,2024.0,1.0,3000.0,Diesel,Automatique,8.0
102000.0,Toyota,Toyota RAV 4 Hybride,2020.0,5.0,200000.0,Hybride,Automatique,9.0
79000.0,GWM,GWM Haval Jolion,2021.0,4.0,65000.0,Essence,Automatique,9.0
185000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé AMG,2018.0,7.0,150000.0,Diesel,Automatique,11.0
59000.0,GWM,GWM Haval H2,2021.0,4.0,60000.0,Essence,Automatique,9.0
68000.0,Nissan,Nissan Qashqai High,2019.0,6.0,90000.0,Essence,Automatique,6.0
145000.0,Mercedes-Benz,Mercedes-Benz GLC 4 matic,2018.0,7.0,105000.0,Essence,Automatique,12.0
58000.0,VW,Volkswagen Golf 7 R-Line,2015.0,10.0,220000.0,Essence,Manuelle,5.0
93500.0,Toyota,Toyota C-HR,2022.0,3.0,65000.0,Essence,Automatique,6.0
145000.0,Cupra,Cupra Formentor Sport,2022.0,3.0,55000.0,Essence,Automatique,11.0
69500.0,VW,Volkswagen Taigo Life,2022.0,3.0,95000.0,Essence,Manuelle,5.0
45000.0,Lexus,Lexus LS 430,2006.0,19.0,278000.0,Essence,Automatique,20.0
119000.0,BMW,BMW X1 Kit M,2022.0,3.0,68000.0,Essence,Automatique,8.0
136000.0,BMW,BMW Série 2 Gran Coupé Pack Sport M,2022.0,3.0,69000.0,Essence,Automatique,8.0
98000.0,KIA,KIA Sportage GT-Line,2020.0,5.0,69000.0,Essence,Automatique,11.0
79000.0,GWM,GWM Haval Jolion,2022.0,3.0,60000.0,Essence,Automatique,9.0
85000.0,KIA,KIA Sportage Toit Ouvrant,2018.0,7.0,30000.0,Essence,Automatique,8.0
195000.0,Audi,Audi Q5 Prestige Plus,2020.0,5.0,111000.0,Essence,Automatique,12.0
290000.0,Mercedes-Benz,Mercedes-Benz GLE,2021.0,4.0,109000.0,Hybride,Automatique,12.0
118000.0,GWM,GWM Poer AT,2024.0,1.0,14000.0,Diesel,Automatique,7.0
234800.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2023.0,2.0,16000.0,Hybride,Automatique,9.0
220000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG +,2023.0,2.0,37000.0,Hybride,Automatique,9.0
230000.0,VW,Volkswagen Golf 8 GTI,2022.0,3.0,38000.0,Essence,Automatique,19.0
105000.0,Mercedes-Benz,Mercedes-Benz GLA AMG,2020.0,5.0,139000.0,Essence,Automatique,7.0
63500.0,Mercedes-Benz,Mercedes-Benz Classe A Style,2016.0,9.0,155000.0,Essence,Manuelle,6.0
35500.0,Toyota,Toyota Agya,2022.0,3.0,160000.0,Essence,Manuelle,5.0
63000.0,Peugeot,Peugeot E-208 GT,2021.0,4.0,40000.0,Electrique,Automatique,4.0
147000.0,Mercedes-Benz,Mercedes-Benz Classe C,2020.0,5.0,90000.0,Essence,Automatique,8.0
71000.0,VW,Volkswagen Tiguan Highline,2016.0,9.0,180000.0,Essence,Automatique,8.0
67000.0,VW,Volkswagen Tiguan,2015.0,10.0,150000.0,Essence,Automatique,9.0
120000.0,GWM,GWM Haval H6,2023.0,2.0,7000.0,Essence,Automatique,8.0
52000.0,Peugeot,Peugeot 308 Allure,2020.0,5.0,33000.0,Essence,Manuelle,6.0
65000.0,Hyundai,Hyundai i20 High Grade,2021.0,4.0,60000.0,Essence,Automatique,5.0
155000.0,Audi,Audi Q3 Tech Advanced,2023.0,2.0,70000.0,Essence,Automatique,9.0
79000.0,Toyota,Toyota Prado,2005.0,20.0,300000.0,Diesel,Manuelle,11.0
89000.0,Jeep,Jeep Grand Cherokee Limited,2005.0,20.0,170000.0,Essence,Automatique,15.0
269000.0,Land,Land Rover Discovery,2019.0,6.0,3000.0,Diesel,Automatique,16.0
58000.0,Audi,Audi Q7 S-Line 7 places,2008.0,17.0,350000.0,Diesel,Automatique,16.0
250000.0,Mercedes-Benz,Mercedes-Benz Classe S,2014.0,11.0,50000.0,Diesel,Automatique,15.0
95000.0,Mercedes-Benz,Mercedes-Benz GLA AMG,2017.0,8.0,150000.0,Diesel,Automatique,9.0
94500.0,GWM,GWM Haval H6,2022.0,3.0,80000.0,Essence,Automatique,8.0
138000.0,VW,Volkswagen Golf 8 R-Line,2023.0,2.0,50000.0,Essence,Automatique,8.0
58000.0,Mercedes-Benz,Mercedes-Benz ML AMG,2007.0,18.0,350000.0,Diesel,Automatique,15.0
94000.0,KIA,KIA Sonet QY,2023.0,2.0,74000.0,Essence,Automatique,6.0
157000.0,VW,Volkswagen Tiguan,2021.0,4.0,77000.0,Hybride,Automatique,8.0
47500.0,Nissan,Nissan Juke,2013.0,12.0,150000.0,Essence,Automatique,6.0
40900.0,Citroën,Citroën C3 Shine,2018.0,7.0,80000.0,Essence,Manuelle,4.0
365000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG,2021.0,4.0,45000.0,Hybride,Automatique,12.0
98000.0,BMW,BMW Z4 2.5,2010.0,15.0,147000.0,Essence,Automatique,13.0
99000.0,Mercedes-Benz,Mercedes-Benz Classe C,2015.0,10.0,168000.0,Essence,Automatique,8.0
128000.0,Mercedes-Benz,Mercedes-Benz Classe A Berline Premium,2020.0,5.0,34000.0,Essence,Manuelle,6.0
43000.0,Chevrolet,Chevrolet Sonic,2020.0,5.0,188000.0,Essence,Manuelle,5.0
100000.0,VW,Volkswagen Passat,2019.0,6.0,120000.0,Essence,Automatique,7.0
139000.0,Mercedes-Benz,Mercedes-Benz Classe E AMG,2016.0,9.0,149000.0,Essence,Automatique,10.0
98000.0,Land,Land Rover Range Rover Evoque,2016.0,9.0,175000.0,Essence,Automatique,15.0
59000.0,Fiat,Fiat Tipo Berline Entry Plus,2023.0,2.0,43000.0,Essence,Manuelle,5.0
118000.0,Hyundai,Hyundai Tucson High Grade,2022.0,3.0,75000.0,Essence,Automatique,10.0
86000.0,Honda,Honda HR-V SX Executive,2020.0,5.0,70000.0,Essence,Automatique,7.0
350000.0,Porsche,Porsche Macan,2022.0,3.0,23000.0,Essence,Automatique,17.0
265000.0,BMW,BMW X6,2019.0,6.0,90000.0,Diesel,Automatique,16.0
135000.0,Audi,Audi A3 Sportback,2023.0,2.0,1377.0,Essence,Automatique,8.0
105000.0,KIA,KIA Seltos,2023.0,2.0,26000.0,Essence,Automatique,7.0
350000.0,Land,Land Rover Range Rover Sport HSE Dynamic,2018.0,7.0,57000.0,Diesel,Automatique,21.0
128000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2021.0,4.0,35000.0,Hybride,Automatique,8.0
85000.0,BMW,BMW Série 7 Pack Sport M,2010.0,15.0,200000.0,Essence,Automatique,32.0
98000.0,Hyundai,Hyundai Tucson N Line,2020.0,5.0,80000.0,Diesel,Automatique,7.0
44000.0,Lada,Lada 4x4,2019.0,6.0,30000.0,Essence,Manuelle,7.0
150000.0,Land,Land Rover Range Rover Sport Autobiography,2016.0,9.0,200000.0,Diesel,Automatique,19.0
106000.0,BMW,BMW Série 1 Pack M,2020.0,5.0,100000.0,Essence,Automatique,8.0
83000.0,Skoda,Skoda Octavia Business Toit ouvrant,2021.0,4.0,135000.0,Diesel,Automatique,7.0
235000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé AMG,2020.0,5.0,79000.0,Hybride,Automatique,12.0
81000.0,BMW,BMW X1 Business Line,2017.0,8.0,121000.0,Essence,Automatique,7.0
85000.0,Mercedes-Benz,Mercedes-Benz Classe C,2012.0,13.0,44000.0,Essence,Manuelle,9.0
259000.0,Mercedes-Benz,Mercedes-Benz Classe S Executive,2018.0,7.0,76000.0,Diesel,Automatique,17.0
92000.0,Suzuki,Suzuki Jimny 3 portes GL,2023.0,2.0,26000.0,Essence,Automatique,6.0
128000.0,VW,Volkswagen Golf 8 R-Line,2020.0,5.0,50000.0,Essence,Automatique,7.0
88000.0,Mercedes-Benz,Mercedes-Benz GLA Progressive,2015.0,10.0,190000.0,Essence,Automatique,7.0
98000.0,Land,Land Rover Discovery Sport HSE,2015.0,10.0,170000.0,Essence,Automatique,15.0
179000.0,Land,Land Rover Range Rover Evoque S,2020.0,5.0,94000.0,Diesel,Automatique,9.0
98000.0,MG,MG HS Trophy,2021.0,4.0,35000.0,Essence,Automatique,15.0
125000.0,Hyundai,Hyundai Tucson,2021.0,4.0,75000.0,Hybride,Automatique,7.0
78000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2018.0,7.0,220000.0,Diesel,Manuelle,5.0
135000.0,BMW,BMW Série 2 Gran Coupé Pack Sport M,2021.0,4.0,79000.0,Essence,Automatique,8.0
138000.0,Mercedes-Benz,Mercedes-Benz Classe A Kit AMG Pack Night,2020.0,5.0,48000.0,Essence,Automatique,8.0
169000.0,Land,Land Rover Range Rover Sport HSE,2018.0,7.0,170000.0,Diesel,Automatique,14.0
63000.0,VW,Volkswagen Polo R-Line,2022.0,3.0,95000.0,Essence,Manuelle,6.0
165000.0,Mercedes-Benz,Mercedes-Benz GLA 200 Kit AMG,2021.0,4.0,44000.0,Essence,Automatique,9.0
99000.0,BMW,BMW Série 4 Coupé 420i Pack M,2015.0,10.0,179000.0,Essence,Automatique,10.0
105000.0,Porsche,Porsche Cayenne V6,2011.0,14.0,150000.0,Essence,Automatique,21.0
249000.0,Porsche,Porsche Cayenne,2016.0,9.0,130000.0,Diesel,Automatique,15.0
79500.0,Chery,Chery Tiggo 7 Pro,2022.0,3.0,45000.0,Essence,Automatique,9.0
140000.0,Land,Land Rover Discovery Sport HSE,2016.0,9.0,42000.0,Essence,Automatique,15.0
79000.0,VW,Volkswagen T-roc,2020.0,5.0,85000.0,Essence,Manuelle,6.0
65500.0,VW,Volkswagen Polo R-Line,2020.0,5.0,70000.0,Essence,Manuelle,4.0
570000.0,Mercedes-Benz,Mercedes-Benz Classe S,2023.0,2.0,3000.0,Hybride,Automatique,16.0
360000.0,Audi,Audi Q8,2021.0,4.0,22000.0,Hybride,Automatique,23.0
125000.0,Skoda,Skoda Superb Ambassador,2021.0,4.0,60000.0,Essence,Automatique,8.0
231000.0,Toyota,Toyota Hilux Double Cabine 4*4,2024.0,1.0,3000.0,Diesel,Automatique,8.0
106000.0,VW,Volkswagen Passat R-Line,2019.0,6.0,60000.0,Essence,Automatique,8.0
90000.0,VW,Volkswagen Tiguan,2018.0,7.0,60000.0,Essence,Automatique,7.0
55000.0,BMW,BMW Série 7,2008.0,17.0,220000.0,Essence,Automatique,22.0
43000.0,Suzuki,Suzuki Ciaz GLX,2020.0,5.0,96000.0,Essence,Manuelle,6.0
105000.0,Mercedes-Benz,Mercedes-Benz Classe C Business,2017.0,8.0,105000.0,Essence,Automatique,9.0
80000.0,Mercedes-Benz,Mercedes-Benz GLK INDIVIDUAL,2009.0,16.0,71000.0,Essence,Automatique,16.0
66000.0,Mercedes-Benz,Mercedes-Benz Classe A Premium,2017.0,8.0,146000.0,Diesel,Manuelle,5.0
43000.0,Chery,Chery Tiggo 2 Confort,2021.0,4.0,84000.0,Essence,Manuelle,6.0
85000.0,Mercedes-Benz,Mercedes-Benz Classe E Elegance,2014.0,11.0,140000.0,Essence,Automatique,9.0
43500.0,Suzuki,Suzuki Swift GL,2022.0,3.0,95000.0,Essence,Automatique,5.0
145000.0,Jeep,Jeep Wrangler Rubicon,2015.0,10.0,150000.0,Diesel,Automatique,13.0
45000.0,KIA,KIA Picanto Smart,2022.0,3.0,90000.0,Essence,Manuelle,5.0
69000.0,VW,Volkswagen Golf 7 Style Plus,2020.0,5.0,132000.0,Essence,Automatique,6.0
46000.0,VW,Volkswagen Golf 6 Trend,2012.0,13.0,146000.0,Essence,Manuelle,5.0
44000.0,KIA,KIA K2700 Double Cabine,2013.0,12.0,120000.0,Diesel,Manuelle,8.0
44000.0,BMW,BMW Série 1 Sport Line,2013.0,12.0,180000.0,Essence,Manuelle,7.0
47000.0,Skoda,Skoda Fabia Active,2022.0,3.0,115000.0,Essence,Manuelle,4.0
68000.0,Chevrolet,Chevrolet Groove Premier,2022.0,3.0,67000.0,Essence,Automatique,6.0
42000.0,Citroën,Citroën C4 Cactus One Tone,2019.0,6.0,98000.0,Essence,Manuelle,5.0
78900.0,GWM,GWM Haval Jolion,2023.0,2.0,90000.0,Essence,Automatique,9.0
85000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG +,2014.0,11.0,164000.0,Essence,Automatique,9.0
157000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2021.0,4.0,65000.0,Hybride,Automatique,8.0
115000.0,VW,Volkswagen Amarok Highline Plus Double Cabine,2017.0,8.0,140000.0,Diesel,Automatique,7.0
81000.0,Audi,Audi Q3 Ambition Luxe,2017.0,8.0,190000.0,Essence,Automatique,8.0
68500.0,Mercedes-Benz,Mercedes-Benz Classe E Avantgarde,2012.0,13.0,182000.0,Diesel,Automatique,8.0
52500.0,BMW,BMW Série 3 Access Plus Sport Line,2012.0,13.0,295000.0,Diesel,Manuelle,6.0
56000.0,Chery,Chery Tiggo 3X Luxury,2021.0,4.0,33000.0,Essence,Automatique,6.0
94000.0,KIA,KIA Sportage GT-Line,2019.0,6.0,134000.0,Diesel,Automatique,8.0
51500.0,KIA,KIA Rio Berline SX,2020.0,5.0,87000.0,Essence,Automatique,6.0
39000.0,Toyota,Toyota Yaris Sedan,2016.0,9.0,210000.0,Essence,Manuelle,5.0
56000.0,Ford,Ford Ecosport Titanium,2019.0,6.0,73000.0,Essence,Manuelle,7.0
99500.0,Mercedes-Benz,Mercedes-Benz Classe C AMG +,2015.0,10.0,170000.0,Essence,Automatique,8.0
63000.0,VW,Volkswagen Golf 7 Highline,2019.0,6.0,130000.0,Essence,Automatique,6.0
85000.0,Mercedes-Benz,Mercedes-Benz CLA Urban,2018.0,7.0,146000.0,Essence,Automatique,7.0
77000.0,GWM,GWM Haval H6 Luxury,2019.0,6.0,80000.0,Essence,Automatique,9.0
38800.0,Renault,Renault Clio Life Plus,2020.0,5.0,160000.0,Essence,Manuelle,5.0
37500.0,Suzuki,Suzuki Celerio Populaire,2023.0,2.0,34000.0,Essence,Manuelle,4.0
49500.0,Mazda,Mazda BT-50,2018.0,7.0,350000.0,Diesel,Manuelle,9.0
128000.0,Mercedes-Benz,Mercedes-Benz Classe E AMG,2016.0,9.0,174000.0,Essence,Automatique,10.0
27500.0,Mahindra,Mahindra KUV 100 K6+,2021.0,4.0,100000.0,Essence,Manuelle,5.0
72000.0,VW,Volkswagen Passat R-Line,2018.0,7.0,280000.0,Essence,Automatique,8.0
84000.0,Peugeot,Peugeot Landtrek Double Cabine Business,2022.0,3.0,100000.0,Diesel,Manuelle,6.0
75000.0,Seat,Seat Arona Xperience,2023.0,2.0,100000.0,Essence,Automatique,6.0
33000.0,Nissan,Nissan Terrano,2001.0,24.0,400000.0,Diesel,Manuelle,10.0
165000.0,Land,Land Rover Range Rover Evoque Dynamic,2020.0,5.0,49000.0,Hybride,Automatique,11.0
88000.0,KIA,KIA XCeed EX,2022.0,3.0,99000.0,Diesel,Automatique,7.0
36500.0,Ford,Ford Fiesta Titanium,2015.0,10.0,200000.0,Essence,Manuelle,5.0
39500.0,Hyundai,Hyundai Grand i10 Sedan,2022.0,3.0,100000.0,Essence,Manuelle,5.0
43000.0,Audi,Audi A4 Ambition Luxe,2012.0,13.0,180000.0,Essence,Automatique,7.0
130000.0,Hyundai,Hyundai Tucson High Grade,2021.0,4.0,70000.0,Hybride,Automatique,7.0
51000.0,Mercedes-Benz,Mercedes-Benz Classe E Avantgarde,2010.0,15.0,340000.0,Diesel,Automatique,10.0
43000.0,Hyundai,Hyundai Grand i10 GLS,2023.0,2.0,110000.0,Essence,Manuelle,5.0
54500.0,KIA,KIA Picanto GT-Line,2024.0,1.0,50000.0,Essence,Automatique,4.0
47500.0,Nissan,Nissan Qashqai N-connecta,2015.0,10.0,175000.0,Diesel,Manuelle,7.0
99500.0,Audi,Audi A3 Sportback S-Line,2020.0,5.0,93000.0,Essence,Manuelle,6.0
54000.0,KIA,KIA Rio 5p Prestige,2022.0,3.0,130000.0,Essence,Manuelle,5.0
79000.0,Mercedes-Benz,Mercedes-Benz Classe C Avantgarde,2014.0,11.0,180000.0,Essence,Automatique,8.0
64000.0,Audi,Audi Q7,2007.0,18.0,248000.0,Diesel,Automatique,16.0
42000.0,Seat,Seat Leon SC Référence,2016.0,9.0,163000.0,Essence,Manuelle,6.0
40000.0,VW,Volkswagen Passat Confort,2009.0,16.0,180000.0,Essence,Manuelle,7.0
36500.0,BMW,BMW Série 1 Business Line,2010.0,15.0,180000.0,Essence,Manuelle,7.0
62000.0,VW,Volkswagen Golf 7 Highline,2018.0,7.0,118000.0,Essence,Automatique,6.0
57000.0,MG,MG GS Luxe,2017.0,8.0,128000.0,Essence,Automatique,9.0
74000.0,BMW,BMW Série 3 Business Line Plus,2015.0,10.0,77000.0,Essence,Automatique,10.0
36500.0,Suzuki,Suzuki Celerio GL,2022.0,3.0,108000.0,Essence,Automatique,4.0
49000.0,Audi,Audi A4 Ambiente,2014.0,11.0,178000.0,Essence,Manuelle,7.0
86000.0,Seat,Seat Leon Emotion,2021.0,4.0,58000.0,Essence,Automatique,8.0
77000.0,Chery,Chery Tiggo 7 Pro,2021.0,4.0,116000.0,Essence,Automatique,9.0
57000.0,VW,Volkswagen Golf 7 Kit GTI,2013.0,12.0,182000.0,Essence,Manuelle,5.0
37500.0,Renault,Renault Clio Life Plus,2021.0,4.0,101000.0,Essence,Manuelle,5.0
260000.0,Land,Land Rover Range Rover Sport Autobiography,2019.0,6.0,103000.0,Hybride,Automatique,17.0
35500.0,Nissan,Nissan X-trail,2004.0,21.0,357000.0,Diesel,Manuelle,9.0
95000.0,KIA,KIA Sportage GT-Line,2020.0,5.0,70000.0,Essence,Automatique,11.0
109000.0,Toyota,Toyota Yaris Cross Hybride Bi-ton 2025,2025.0,0.0,10000.0,Hybride,Automatique,5.0
45000.0,KIA,KIA Sorento,2010.0,15.0,356000.0,Diesel,Automatique,12.0
58500.0,VW,Volkswagen Amarok Highline,2013.0,12.0,218000.0,Diesel,Manuelle,8.0
63000.0,Nissan,Nissan Qashqai Tekna High,2017.0,8.0,163000.0,Essence,Automatique,6.0
43000.0,Ford,Ford Fiesta Titanium,2020.0,5.0,109000.0,Essence,Manuelle,4.0
66000.0,Ssangyong,Ssangyong Tivoli Classy,2021.0,4.0,23000.0,Essence,Manuelle,6.0
175000.0,Land,Land Rover Range Rover Sport SVR,2015.0,10.0,196000.0,Essence,Automatique,43.0
160000.0,Audi,Audi E-tron Advanced,2020.0,5.0,72000.0,Electrique,Automatique,12.0
35000.0,Peugeot,Peugeot 208 Allure,2016.0,9.0,106000.0,Essence,Manuelle,5.0
113000.0,Toyota,Toyota Hilux Double Cabine Double Cabine Premium,2019.0,6.0,250000.0,Diesel,Manuelle,8.0
122000.0,Porsche,Porsche Cayenne,2010.0,15.0,204000.0,Diesel,Automatique,15.0
129000.0,Mercedes-Benz,Mercedes-Benz Classe E AMG,2018.0,7.0,176000.0,Essence,Automatique,9.0
79000.0,Seat,Seat Arona Xperience,2023.0,2.0,90000.0,Essence,Automatique,6.0
220000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2022.0,3.0,29000.0,Hybride,Automatique,9.0
26500.0,Mini,Mini John Cooper Works,2010.0,15.0,220000.0,Essence,Manuelle,5.0
97000.0,BMW,BMW X1 Confort,2020.0,5.0,64000.0,Essence,Automatique,7.0
126000.0,VW,Volkswagen Golf 8 GTE,2024.0,1.0,28300.0,Hybride,Automatique,8.0
82000.0,VW,Volkswagen T-roc Active,2021.0,4.0,21950.0,Essence,Manuelle,6.0
185000.0,BMW,BMW X3 Pack M Pro,2019.0,6.0,56000.0,Diesel,Automatique,11.0
